CNT,gender,immigrant_status,belonging,math_anxiety,parent_edu,parent_occ,ict_resources,ses,math_score,ses_quartile,country
MAR,Male,1.0,-0.9407,,1.0,21.96,-4.1882,-4.5765,300.4606,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3485,0.133,8.0,,-1.1944,-0.1456,432.0647,Q2,Morocco
MAR,Male,1.0,-0.6392,,10.0,65.01,-0.2388,0.6152,304.198,Q4 (Highest),Morocco
MAR,Female,1.0,-0.0066,,1.0,57.0,-2.6979,-2.8,349.73820000000006,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.7064,0.4067,1.0,17.0,-1.9838,-3.6162,341.3713,Q1 (Lowest),Morocco
MAR,Female,1.0,,2.635,5.0,25.04,-2.3125,-2.1167,315.83430000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,0.7639,2.6149,6.0,17.0,-0.7814,-1.7313,376.2676,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.2482,0.3025,5.0,17.0,0.3628,-1.316,393.66569999999996,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.0262,,4.0,39.04,-3.1801,-1.9414,404.4679,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.1414,0.5304,7.0,17.0,-2.0976,-1.6932,247.8094,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7567,,1.0,11.01,-1.8558,-3.7585,287.1133,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.1343,-0.3072,3.0,24.53,-2.2785,-2.4529,338.9048,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.0969,-0.1083,6.0,29.18,-0.9854,-1.4103,292.14730000000003,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.0536,-0.1172,5.0,23.8,1.6146,-0.8809,366.21719999999993,Q2,Morocco
MAR,Male,1.0,0.3704,,4.0,,0.0082,-1.1026,403.0362,Q1 (Lowest),Morocco
MAR,Male,1.0,0.2003,0.905,6.0,71.55,-1.7993,-0.8216,338.2361,Q2,Morocco
MAR,Male,1.0,0.3519,-0.5191,6.0,29.18,-1.9537,-1.8276,447.8675,Q1 (Lowest),Morocco
MAR,Female,1.0,,0.4916,6.0,17.0,-2.4753,-2.3608,274.0593,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1959,1.2587,1.0,17.0,-3.0438,-3.9644,320.9157000000001,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1851,0.1748,4.0,25.23,-1.4251,-1.522,356.61080000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,0.3109,,1.0,23.57,-3.0091,-3.9372,329.3478,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.2839,-0.2704,3.0,23.57,-2.5324,-2.586,316.6139,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.2754,-0.3794,6.0,17.0,-2.2679,-1.9253,349.403,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3485,1.1417,3.0,25.2,-1.8953,-2.5451,377.835,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.7169,0.8251,6.0,30.78,-1.1229,-1.306,383.9835,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.1979,1.9128,1.0,17.0,-2.5572,-3.8741,325.74580000000003,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1161,,6.0,25.23,-2.0441,-1.8258,337.7114,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.1454,-0.3794,6.0,82.41,-1.079,-0.0956,323.2758,Q2,Morocco
MAR,Female,1.0,-0.4941,,2.0,35.34,-1.6919,-2.5657,343.6314999999999,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.0173,,6.0,28.84,-1.5996,-1.8116,255.82420000000002,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3128,,1.0,17.0,-2.3821,-3.4346,329.3884,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.8668,,1.0,,-1.7791,-2.878,299.8191,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3261,1.2587,3.0,31.08,-1.1363,-1.9548,355.6437,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.6098,0.8251,5.0,17.0,-2.1171,-2.2821,381.099,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3739,0.0122,,17.0,-1.8264,-1.5007,372.6549999999999,Q1 (Lowest),Morocco
MAR,Male,1.0,2.7562,-2.3755,6.0,17.0,-1.4518,-1.4344,440.5977,Q1 (Lowest),Morocco
MAR,Female,,,-0.3794,10.0,17.0,-2.3658,-1.3821,301.6755,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1448,2.5429,7.0,27.52,-2.1361,-1.4066,375.1633,Q1 (Lowest),Morocco
MAR,Male,1.0,0.0717,,3.0,19.66,-2.1973,-2.7017,345.50380000000007,Q1 (Lowest),Morocco
MAR,Female,1.0,1.4693,2.2671,3.0,30.34,-1.9523,-2.1618,373.6453,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3128,1.0161,3.0,30.34,-2.0148,-2.3669,444.62289999999996,Q1 (Lowest),Morocco
MAR,Female,,-1.0974,0.8918,6.0,28.84,-0.2802,-1.2238,324.79510000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,0.3946,-0.2704,6.0,30.34,-0.7238,-1.0123,340.2734,Q2,Morocco
MAR,Female,1.0,-1.1012,0.4067,8.0,70.34,0.3536,0.7658,396.81759999999997,Q4 (Highest),Morocco
MAR,Female,1.0,-0.9422,1.4193,5.0,43.33,-0.7415,-1.0719,438.72610000000003,Q2,Morocco
MAR,Female,1.0,-1.1063,,2.0,25.23,-3.4386,-3.4996,366.5869,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3397,0.1932,1.0,17.0,-3.8014,-3.828,394.81629999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.338,-0.0423,6.0,25.63,-1.3703,-1.3008,380.10959999999994,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.1965,0.5653,2.0,71.55,-3.4386,-2.3779,319.0343,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.4687,-0.2045,2.0,23.47,-1.8291,-2.9338,371.91270000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1448,1.9159,7.0,17.0,-1.1266,-1.2807,329.74210000000005,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3397,,9.0,21.96,-0.9537,-0.5881,327.58320000000003,Q2,Morocco
MAR,Male,1.0,-1.0782,,9.0,17.0,-2.1361,-1.295,293.79900000000004,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.6838,0.602,3.0,21.96,-2.7811,-2.7491,379.65340000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.6152,0.0121,10.0,51.01,-1.4021,0.0166,499.6453,Q3,Morocco
MAR,Female,1.0,0.2112,-0.0423,3.0,35.34,-1.6322,-1.7651,323.9312,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.031,0.6566,5.0,23.47,-0.9514,-1.5443,342.80879999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,0.7482,0.4252,2.0,21.96,-2.2792,-2.8526,322.537,Q1 (Lowest),Morocco
MAR,Female,1.0,0.3902,-0.1371,5.0,66.42,-0.4979,-0.2947,464.9204999999999,Q2,Morocco
MAR,Female,1.0,0.1999,-0.2045,10.0,68.54,0.2541,0.4669,350.02299999999997,Q3,Morocco
MAR,Male,1.0,0.0862,,8.0,63.03,-0.3684,0.3471,333.0077,Q3,Morocco
MAR,Female,1.0,-0.2231,,3.0,24.53,-0.9766,-1.7057,288.72650000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3776,-0.5191,1.0,,-3.4386,-4.3112,369.5816,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1689,,1.0,21.96,-1.8293,-3.4579,446.94660000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,0.0236,,6.0,35.34,-0.5634,-1.4093,328.1683,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.6206,-0.5006,2.0,17.0,-2.6528,-3.4479,373.0453,Q1 (Lowest),Morocco
MAR,Female,1.0,1.1073,0.1931,9.0,77.88,0.3963,1.0086,451.9429,Q4 (Highest),Morocco
MAR,Male,1.0,-1.0196,0.2413,6.0,21.96,-1.4802,-1.6428,369.5436000000001,Q1 (Lowest),Morocco
MAR,Female,1.0,0.7979,0.1031,1.0,68.54,1.12,-1.8041,335.1837999999999,Q1 (Lowest),Morocco
MAR,Female,1.0,1.1471,0.602,7.0,17.0,-0.3867,-0.8875,343.97229999999996,Q2,Morocco
MAR,Male,1.0,-0.7487,0.602,1.0,33.76,-1.4021,-3.007,343.7807000000001,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4474,,1.0,17.0,-2.2918,-3.8151,358.81859999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7765,,6.0,24.53,-2.0273,-1.8566,348.9006,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.0636,,1.0,17.0,0.0152,-2.9614,338.97830000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.338,,1.0,17.0,-2.6232,-3.7569,355.46709999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.8459,0.429,3.0,29.18,-0.7803,-1.6146,386.0603,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.005,0.8251,8.0,41.27,-0.4262,-0.2406,409.0739,Q2,Morocco
MAR,Female,1.0,2.4581,-0.4577,3.0,29.18,-1.1416,-2.1509,450.467,Q1 (Lowest),Morocco
MAR,Male,1.0,0.3279,,8.0,66.42,-0.6177,0.3415,389.0694,Q3,Morocco
MAR,Female,1.0,2.1143,1.1606,3.0,64.44,0.9882,-0.5014,362.45050000000003,Q2,Morocco
MAR,Male,1.0,0.3519,0.429,1.0,24.53,-2.3223,-3.4305,385.0887,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5187,0.051,2.0,17.0,-2.8355,-3.514,402.0829,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.3013,,1.0,21.96,-2.2271,-3.6491,393.93670000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.2605,1.4278,1.0,17.0,-2.9167,-3.9659,342.3803,Q1 (Lowest),Morocco
MAR,Female,1.0,1.4416,0.4067,9.0,76.65,-0.406,0.7157,382.09700000000004,Q4 (Highest),Morocco
MAR,Male,1.0,-0.338,,3.0,39.04,-1.5564,-1.8882,417.6312,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.1671,-0.2758,10.0,88.7,1.1765,1.4371,440.14610000000005,Q4 (Highest),Morocco
MAR,Female,1.0,-0.3293,-0.3794,7.0,23.8,-4.1882,-1.9633,372.9202,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.141,,9.0,35.34,-2.8815,-1.1701,325.7264,Q1 (Lowest),Morocco
MAR,Female,1.0,0.468,0.1031,5.0,29.18,0.0565,-1.0172,400.095,Q2,Morocco
MAR,Male,1.0,-0.1551,-0.5191,1.0,29.18,-1.8729,-3.297,367.05260000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3485,-0.3794,8.0,71.39,-0.9333,0.2942,424.28180000000003,Q3,Morocco
MAR,Male,1.0,0.0271,-0.7358,6.0,29.18,-2.3288,-1.6519,308.16920000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.8002,0.544,8.0,30.34,-0.8649,-0.5359,276.2875,Q2,Morocco
MAR,Male,1.0,-1.1037,,1.0,17.0,-3.8014,-4.0726,327.4393,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.0685,1.4193,6.0,31.15,-2.3652,-1.3534,333.89840000000004,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3261,,2.0,17.0,-1.6236,-2.786,416.1271,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.8161,0.1031,5.0,35.34,0.7073,-0.6515,374.2768,Q2,Morocco
MAR,Female,1.0,0.5119,,5.0,23.47,-1.4866,-1.8613,355.0685,Q1 (Lowest),Morocco
MAR,Male,1.0,0.3321,-0.9755,6.0,11.74,-0.1611,-1.4575,327.3303,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7334,,2.0,25.23,-1.8923,-2.5251,422.4034,Q1 (Lowest),Morocco
MAR,Female,,0.8452,,3.0,20.95,-1.6291,-2.1516,381.2246,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.0135,-0.0401,10.0,17.0,-1.2479,-0.3741,348.1857,Q2,Morocco
MAR,Female,1.0,-0.47,-0.6243,1.0,17.0,-2.0638,-3.4564,373.6378,Q1 (Lowest),Morocco
MAR,Male,,,,10.0,71.55,-3.0438,-0.5508,316.09129999999993,Q2,Morocco
MAR,Female,1.0,-0.3261,,1.0,17.0,-0.9977,-3.0663,339.0234,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1182,1.2587,5.0,17.0,-1.9975,-1.776,419.79089999999997,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4491,0.1031,2.0,25.23,-1.534,-2.5912,349.05920000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.6412,1.5409,3.0,30.78,-1.5327,-2.3089,434.68919999999997,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.0349,,2.0,30.34,-1.657,-2.6609,345.08399999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,0.483,0.1931,8.0,35.34,-0.787,-0.5365,333.9512,Q2,Morocco
MAR,Male,1.0,-1.0892,2.635,8.0,66.42,-1.4339,0.1245,433.9193,Q3,Morocco
MAR,Male,1.0,-0.7969,1.8354,7.0,24.53,1.2711,-0.3322,381.2228,Q2,Morocco
MAR,Female,1.0,,,1.0,44.92,-5.0283,-4.275,345.81350000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,0.3351,0.3378,6.0,23.57,-0.7892,-1.3657,388.50789999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.1134,-0.5006,8.0,82.41,-2.2578,-0.204,310.44290000000007,Q2,Morocco
MAR,Female,1.0,-0.6152,,7.0,17.0,-1.3934,-1.2286,387.3922,Q1 (Lowest),Morocco
MAR,Male,1.0,,1.1287,10.0,35.34,-2.6677,-0.9721,289.3247,Q2,Morocco
MAR,Male,1.0,-0.2482,0.133,2.0,25.23,-1.4808,-2.3275,429.78370000000007,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.1917,-2.3945,2.0,17.0,-1.1197,-2.5148,347.2682000000001,Q1 (Lowest),Morocco
MAR,Female,1.0,0.0355,0.4067,5.0,25.23,-2.2093,-2.0391,346.5087,Q1 (Lowest),Morocco
MAR,Male,1.0,0.5296,-0.2885,1.0,27.91,-3.0438,-3.7748,397.8791,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.0955,0.3025,9.0,17.0,-0.9707,-0.9228,351.6616,Q2,Morocco
MAR,Female,1.0,-0.7246,,3.0,17.0,-2.5893,-2.7541,326.56309999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4861,,2.0,17.0,-1.1823,-2.71,466.0831999999999,Q1 (Lowest),Morocco
MAR,Female,1.0,0.0565,2.5078,8.0,43.76,-0.5542,-0.3532,345.1092,Q2,Morocco
MAR,Male,1.0,0.0104,,1.0,17.0,-3.4386,-4.1331,321.9916999999999,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3397,,10.0,79.31,0.6241,0.9153,394.3819,Q4 (Highest),Morocco
MAR,Female,1.0,-0.309,0.6566,1.0,30.34,-3.1874,-3.8019,268.9633,Q1 (Lowest),Morocco
MAR,Male,,,,,,-1.7579,,307.01840000000004,,Morocco
MAR,Female,1.0,-0.1809,,1.0,30.34,-2.0577,-3.4332,353.1821,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.2482,-0.5006,2.0,25.2,-1.6433,-2.5637,351.2393,Q1 (Lowest),Morocco
MAR,Male,1.0,0.0925,-0.0394,6.0,23.57,-2.6901,-2.0818,382.28189999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7774,,8.0,58.77,-1.3121,0.1578,399.9751,Q3,Morocco
MAR,Female,1.0,-0.4941,0.1031,6.0,28.84,-2.3308,-1.7591,340.56030000000004,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4375,0.1931,7.0,17.0,0.4268,-1.0417,420.89759999999995,Q2,Morocco
MAR,Female,1.0,-0.4814,,1.0,22.77,-0.2557,-2.9068,428.7581,Q1 (Lowest),Morocco
MAR,Male,1.0,1.428,,3.0,17.0,-2.6721,-2.796,358.0382,Q1 (Lowest),Morocco
MAR,Female,1.0,0.114,1.9128,6.0,24.53,-1.5109,-1.4733,305.14880000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.0446,0.544,1.0,17.0,-2.1512,-3.8003,382.9526,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.8492,0.8757,4.0,17.0,-2.3559,-2.0274,272.3911,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3757,0.1031,2.0,28.97,-3.4304,-3.3416,295.5377,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5906,,2.0,35.34,-1.6081,-2.3684,360.6966000000001,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.9803,,6.0,49.48,-2.039,-1.3416,447.0027,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1704,,7.0,17.0,-1.8694,-1.4794,423.9549,Q1 (Lowest),Morocco
MAR,Male,,-0.7632,,8.0,17.0,-1.6322,-1.0759,283.3233,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.2464,1.4278,9.0,76.65,0.3759,0.679,460.82309999999995,Q4 (Highest),Morocco
MAR,Male,1.0,0.0179,0.1931,8.0,51.63,-1.0517,-0.2969,407.4581,Q2,Morocco
MAR,Male,1.0,-1.1922,0.429,6.0,11.01,-0.3686,-1.5397,358.5393,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7658,,1.0,17.0,-2.3799,-3.7057,376.0922,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1999,-0.3744,2.0,23.47,-1.6264,-2.7511,466.00200000000007,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.9979,0.4067,10.0,51.5,-0.21,-0.1644,347.82759999999996,Q2,Morocco
MAR,Female,1.0,-0.3555,-0.2045,1.0,17.0,-2.4429,-3.7347,380.908,Q1 (Lowest),Morocco
MAR,Female,1.0,,,10.0,17.0,-3.4386,-1.7089,283.8637,Q1 (Lowest),Morocco
MAR,Female,1.0,0.7639,0.051,10.0,36.92,1.5524,0.2283,332.7722,Q3,Morocco
MAR,Male,1.0,-0.9199,,2.0,24.53,-1.2593,-2.7037,246.22020000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.6137,,9.0,64.44,-0.8757,0.4408,308.4598,Q3,Morocco
MAR,Female,1.0,-0.7707,0.544,2.0,23.47,-2.7633,-3.1671,360.3062,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4777,,1.0,17.0,-1.9149,-3.6094,322.4317,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5208,1.3534,6.0,21.96,-2.0697,-1.8813,329.67650000000003,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.1988,-0.2885,1.0,30.78,-2.9167,-3.6347,388.9949,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.2027,,8.0,35.34,-0.4778,-0.7175,400.1175,Q2,Morocco
MAR,Female,1.0,-0.2482,,1.0,23.47,-1.7516,-3.1031,353.365,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.235,,9.0,79.74,-0.1278,1.0353,432.1701,Q4 (Highest),Morocco
MAR,Male,1.0,0.1873,,1.0,30.34,-2.9113,-3.5524,359.6258,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.6838,,6.0,30.34,-2.1059,-1.5493,349.49480000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,0.0422,0.429,1.0,,-1.7907,-2.9732,519.3142,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.7308,1.9159,6.0,25.2,-1.7221,-1.6269,324.305,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.931,-0.4577,3.0,65.01,1.9583,-0.417,364.5535,Q2,Morocco
MAR,Male,1.0,-0.093,,1.0,27.91,-2.0326,-3.4086,345.363,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4514,0.6387,8.0,51.5,-0.9893,0.2133,453.0415,Q3,Morocco
MAR,Female,1.0,0.1541,0.429,2.0,11.01,-1.8549,-3.0866,404.17369999999994,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1814,,9.0,17.0,-1.089,-1.0339,350.0436,Q2,Morocco
MAR,Female,1.0,-1.6262,0.8251,2.0,25.2,-2.2118,-2.7764,318.0217,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.2482,2.6149,10.0,88.7,-0.8791,0.5484,321.77779999999996,Q3,Morocco
MAR,Female,1.0,-0.2482,,1.0,17.0,-5.0283,-4.3805,353.0457,Q1 (Lowest),Morocco
MAR,Male,1.0,2.1143,-0.2885,3.0,22.77,-1.8233,-1.9825,313.2687,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.2435,0.4252,5.0,48.66,-3.0216,-1.4723,401.74449999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,0.0925,0.6387,3.0,30.34,-1.5449,-1.8107,400.2699,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.2967,1.9397,3.0,17.0,-0.6852,-1.9393,366.62629999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,1.4693,-0.0575,2.0,17.0,-3.0348,-3.5185,318.11980000000005,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.3823,0.4252,8.0,23.47,-0.2855,-0.5682,297.77070000000003,Q2,Morocco
MAR,Male,1.0,0.0422,-0.8811,10.0,53.15,-1.2029,0.0939,371.1785,Q3,Morocco
MAR,Female,1.0,-1.9861,-0.9877,1.0,21.96,-2.6096,-3.8138,345.1633,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.9483,,8.0,35.34,-2.2521,-1.0337,310.376,Q2,Morocco
MAR,Male,1.0,0.1256,0.602,6.0,17.0,-3.8014,-2.3296,349.96639999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4375,0.7774,10.0,68.54,-0.2035,0.4436,402.82759999999996,Q3,Morocco
MAR,Male,1.0,0.0311,,8.0,36.92,-0.5349,-0.1838,466.2718999999999,Q2,Morocco
MAR,Male,1.0,-0.338,,,17.0,-2.3308,-2.9664,334.7284,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.0654,1.2587,10.0,17.0,-1.8798,-1.1249,259.0023,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4861,,6.0,17.0,-1.1583,-1.5912,332.6595,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.8899,0.1931,4.0,36.35,-0.4979,-1.4843,450.6615,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4986,,5.0,16.5,0.6225,-1.29,392.45410000000004,Q1 (Lowest),Morocco
MAR,Female,1.0,0.7356,-0.0575,10.0,80.92,-0.8422,0.5984,512.2454,Q4 (Highest),Morocco
MAR,Male,1.0,-0.4895,0.5653,4.0,29.18,-1.4143,-1.4612,380.233,Q1 (Lowest),Morocco
MAR,Female,3.0,0.0311,0.1031,8.0,79.74,-1.5521,0.0967,264.402,Q3,Morocco
MAR,Female,1.0,-0.7867,0.6647,6.0,17.0,-0.5439,-1.7143,374.76,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4901,0.602,7.0,78.69,0.1083,0.467,422.43019999999996,Q3,Morocco
MAR,Female,1.0,-0.6137,,6.0,28.48,-2.3264,-2.0627,331.3808,Q1 (Lowest),Morocco
MAR,Female,1.0,1.4872,,8.0,54.55,1.8462,0.7705,401.5337,Q4 (Highest),Morocco
MAR,Male,1.0,-0.7153,0.2413,6.0,25.04,-1.6384,-1.4565,341.9031,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.8835,0.8918,1.0,21.96,-3.8014,-4.3723,334.1226,Q1 (Lowest),Morocco
MAR,Male,1.0,0.5453,0.8918,6.0,16.38,-3.3033,-2.2338,283.72549999999995,Q1 (Lowest),Morocco
MAR,Female,1.0,0.4662,,1.0,17.0,-1.1937,-3.0928,328.2104,Q1 (Lowest),Morocco
MAR,Female,1.0,0.0271,,5.0,31.08,0.8641,-0.5507,480.9678,Q2,Morocco
MAR,Male,1.0,-0.4886,-0.0423,10.0,39.04,-1.3931,-0.4189,380.0681,Q2,Morocco
MAR,Male,1.0,-1.3087,-0.4577,1.0,24.53,-1.7899,-3.3785,319.93670000000003,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5969,1.1287,2.0,17.0,-4.1882,-3.5996,307.26599999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.907,,10.0,71.39,-3.1874,-0.1713,289.49129999999997,Q2,Morocco
MAR,Male,1.0,-0.003,0.1748,2.0,23.8,-1.0022,-2.3571,380.4397,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.7824,,1.0,17.0,-2.0183,-3.6736,357.63539999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,0.7289,0.5653,3.0,25.95,-3.8014,-2.6605,359.21099999999996,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1254,-2.3755,3.0,29.18,-1.1704,-1.6097,385.5551,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.2482,,6.0,30.34,-1.4931,-1.7184,307.87160000000006,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.1058,,8.0,79.05,-1.4133,-0.0494,442.712,Q2,Morocco
MAR,Female,1.0,-0.3397,1.9159,1.0,17.0,0.6407,-2.9412,397.2943,Q1 (Lowest),Morocco
MAR,Female,1.0,0.3902,-0.2045,8.0,17.0,-1.912,-1.0356,435.6301,Q2,Morocco
MAR,Male,1.0,-0.2482,0.8918,8.0,78.69,-1.5346,-0.0098,425.8084,Q3,Morocco
MAR,Female,1.0,1.4938,,8.0,,-0.6425,0.0794,472.76840000000004,Q3,Morocco
MAR,Male,1.0,0.314,-0.4577,5.0,17.0,-1.0975,-1.515,352.91549999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,0.3519,-0.1371,8.0,82.41,-1.912,0.2264,526.0745,Q3,Morocco
MAR,Male,1.0,,,8.0,17.0,-2.8541,-1.5168,321.05580000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.958,1.0161,10.0,68.54,-0.729,0.1574,367.9081,Q3,Morocco
MAR,Female,1.0,-0.6928,2.635,,,-2.3266,,336.95109999999994,,Morocco
MAR,Female,1.0,-0.4986,,8.0,76.65,0.3628,1.0118,476.6438,Q4 (Highest),Morocco
MAR,Female,1.0,-0.4425,1.2595,3.0,21.96,-2.7633,-2.6428,361.7481,Q1 (Lowest),Morocco
MAR,Male,,-0.5584,,,13.35,-2.5324,-2.7134,335.4511,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3261,-0.2758,8.0,82.41,-0.5619,0.5511,410.8233,Q3,Morocco
MAR,Female,1.0,0.5096,,2.0,11.01,-4.1882,-4.2801,346.169,Q1 (Lowest),Morocco
MAR,Male,,-1.2248,,6.0,30.34,-5.0283,-2.0657,312.55250000000007,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.0897,0.051,3.0,23.47,-3.4386,-3.1644,370.90759999999995,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5869,-0.508,10.0,35.34,-0.9087,0.0423,351.61689999999993,Q3,Morocco
MAR,Female,1.0,-0.0373,-0.2885,8.0,82.41,-0.4527,0.3581,388.43049999999994,Q3,Morocco
MAR,Female,1.0,-1.3772,0.133,8.0,,-1.0668,-0.951,301.9277,Q2,Morocco
MAR,Female,1.0,0.734,-0.2704,6.0,29.18,-0.716,-1.4246,413.9189,Q1 (Lowest),Morocco
MAR,Female,1.0,0.393,,9.0,51.63,-0.9399,-0.2277,391.80609999999996,Q2,Morocco
